"id","machine.x","A","Ci","Ca","gsw","CO2_s","CO2_r","H2O_s","H2O_r","Qin","VPDleaf","Flow","Tair","Tleaf","chamber","machine.y","rd","keep.row"
"bou_cur1_t1_ch2","stan",19.37799562,583.9948307,874.3457851,0.116134502,874.3457917,905.1124583,9.441536667,8.811946667,1999.984167,1.500233355,500.0515417,19.43287917,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",20.25164242,585.4532202,888.0388731,0.116204801,888.03888,918.88792,9.4434372,8.8117272,1999.9816,1.500140959,500.04676,19.433304,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",20.21275908,586.2729304,888.0388731,0.116325251,888.03888,918.88792,9.4434372,8.8117272,1999.9816,1.500140959,500.04676,19.433304,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.88014058,620.7044843,904.9755536,0.116148141,904.97556,935.6468,9.4453592,8.8114348,1999.976,1.499339563,500.05304,19.432888,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.85803206,623.122192,907.1285936,0.116155632,907.1286,937.7908,9.4455536,8.8113936,1999.9748,1.499241276,500.05356,19.43268,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.04595247,636.3360794,922.7818269,0.116407822,922.7818333,953.0227917,9.446361667,8.811524583,1999.985417,1.498706518,500.049,19.43195,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.22657669,648.901063,923.8046338,0.116552651,923.80464,953.94452,9.446422,8.8115372,1999.9928,1.498704084,500.04868,19.431852,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",20.30524797,635.8666308,939.1627431,0.116780899,939.16275,969.0055,9.44732,8.8117475,1999.974583,1.497664639,500.058375,19.4327625,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",20.27188864,637.3226315,940.1642331,0.116790898,940.16424,969.98456,9.447402,8.8117468,1999.9784,1.497595385,500.05764,19.43314,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",18.93330322,670.4054534,955.2301602,0.116828161,955.2301667,984.94225,9.448196667,8.81161625,1999.97875,1.497614654,500.0475833,19.43612917,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.60860501,662.1897314,956.2393934,0.116850881,956.2394,986.03176,9.44822,8.8116184,1999.9788,1.497667575,500.04892,19.436444,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",20.03841213,670.2529576,971.4488265,0.116485551,971.4488333,1001.876125,9.448852083,8.811666667,1999.967083,1.497963774,500.0514167,19.44265417,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.78436351,674.6760529,972.5028333,0.116446491,972.50284,1002.89268,9.448798,8.8116384,1999.9744,1.498108839,500.05104,19.442964,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.69483328,690.5176101,988.0162433,0.116240215,988.01625,1018.603125,9.4480375,8.81139375,1999.974583,1.498919734,500.0453333,19.44791667,20,2,"stan",1.33321423236982,"yes"
"bou_cur1_t1_ch2","stan",19.84097978,689.3182608,989.0611933,0.116152246,989.0612,1019.6194,9.4479556,8.81142,1999.966,1.498954294,500.04764,19.44804,20,2,"stan",1.33321423236982,"yes"
