id,rd,Tleaf,machine,chamber
ely_can14_t3_ch3,1.263237719,35.37581,ozzie,3
ely_can14_t3_ch3,1.131640143,34.94676667,ozzie,3
ely_can14_t3_ch3,1.192622216,34.81094,ozzie,3
ely_can14_t3_ch3,1.308345724,34.83494444,ozzie,3
ely_can14_t3_ch3,1.321602453,34.9131,ozzie,3
ely_can14_t3_ch3,1.215052647,35.015,ozzie,3
ely_can14_t3_ch3,1.20064224,35.11856,ozzie,3
ely_can14_t3_ch3,1.362164604,35.21194444,ozzie,3
ely_can14_t3_ch3,1.302445751,35.29191,ozzie,3
ely_can14_t3_ch3,1.223592114,35.38361111,ozzie,3
ely_can15_t4_ch3,0.652195946,27.48385,ozzie,3
ely_can15_t4_ch3,0.663630934,27.2567,ozzie,3
ely_can15_t4_ch3,0.666365394,27.45199,ozzie,3
ely_can15_t4_ch3,0.579464867,27.7898,ozzie,3
ely_can15_t4_ch3,0.711582787,27.57324,ozzie,3
ely_can15_t4_ch3,0.705103201,27.49113333,ozzie,3
ely_can15_t4_ch3,0.757077759,27.4841,ozzie,3
ely_can15_t4_ch3,0.689154485,27.47602222,ozzie,3
ely_can15_t4_ch3,0.683664816,27.46779,ozzie,3
ely_can15_t4_ch3,0.750458391,27.45767778,ozzie,3
ely_can15_t4_ch3,0.60922671,27.45859,ozzie,3
ely_can15_t4_ch3,0.704365448,27.46094444,ozzie,3
ely_can15_t4_ch3,0.761788822,34.64739091,ozzie,3
ely_can15_t4_ch3,0.916555375,35.56488333,ozzie,3
ely_can15_t4_ch3,1.167155774,35.85701,ozzie,3
ely_can15_t4_ch3,0.940573402,35.34612222,ozzie,3
ely_can15_t4_ch3,1.001963176,35.25137,ozzie,3
ely_can15_t4_ch3,0.909888214,35.31011111,ozzie,3
ely_can15_t4_ch3,1.034196772,35.40256,ozzie,3
ely_can15_t4_ch3,0.974141364,35.51983333,ozzie,3
ely_can15_t4_ch3,1.062474675,35.6223,ozzie,3
ely_can15_t4_ch3,1.018905273,35.7209,ozzie,3
ely_can15_t4_ch3,0.98561106,35.80401,ozzie,3
ely_can15_t4_ch3,0.99108321,35.88066667,ozzie,3
ely_can16_t4_ch3,1.452025357,27.50654545,new,3
ely_can16_t4_ch3,1.498571869,27.50642222,new,3
ely_can16_t4_ch3,1.416015376,27.50862,new,3
ely_can16_t4_ch3,1.495221387,27.51037778,new,3
ely_can16_t4_ch3,1.538832945,27.5019,new,3
ely_can16_t4_ch3,1.264582935,27.50096667,new,3
ely_can16_t4_ch3,1.313059574,27.50486,new,3
ely_can16_t4_ch3,1.3756708,27.50912222,new,3
ely_can16_t4_ch3,1.338769815,27.50195,new,3
ely_can16_t4_ch3,1.194142592,27.49883333,new,3
ely_can16_t4_ch3,1.355295175,27.49555,new,3
ely_can16_t4_ch3,1.35660186,27.49274444,new,3
ely_can16_t4_ch3,1.996913577,35.00852727,new,3
ely_can16_t4_ch3,2.17491938,35.01221111,new,3
ely_can16_t4_ch3,2.03056644,35.02125,new,3
ely_can16_t4_ch3,2.109434775,35.01933333,new,3
ely_can16_t4_ch3,2.152714036,35.00739,new,3
ely_can16_t4_ch3,2.142418512,34.99253333,new,3
ely_can16_t4_ch3,2.021603518,34.99869,new,3
ely_can16_t4_ch3,2.270880599,34.98362222,new,3
ely_can16_t4_ch3,2.088114409,34.99446,new,3
ely_can16_t4_ch3,2.226496359,34.98948889,new,3
ely_can16_t4_ch3,2.249062886,34.99666,new,3
ely_can16_t4_ch3,2.173475273,34.99228889,new,3
ely_can9_t1_ch3,1.165626197,27.7318,ozzie,3
ely_can9_t1_ch3,1.146768625,27.3939,ozzie,3
ely_can9_t1_ch3,1.211532698,27.49777,ozzie,3
ely_can9_t1_ch3,1.34271009,27.49414444,ozzie,3
ely_can9_t1_ch3,1.207259076,27.49946,ozzie,3
ely_can9_t1_ch3,1.166115106,27.50005556,ozzie,3
ely_can9_t1_ch3,1.259729503,27.50364,ozzie,3
ely_can9_t1_ch3,1.608015547,27.49395556,ozzie,3
ely_can9_t1_ch3,1.972497971,27.48978,ozzie,3
ely_can9_t1_ch3,2.254816055,27.4925,ozzie,3
ely_can9_t1_ch3,2.388859912,27.49817,ozzie,3
ely_can9_t1_ch3,2.391895919,27.50418889,ozzie,3
ely_can9_t1_ch3,1.079049503,33.6528129,ozzie,3
ely_can9_t1_ch3,1.052612036,33.98329231,ozzie,3
ely_can9_t1_ch3,1.037384457,34.320364,ozzie,3
ely_can9_t1_ch3,1.077615201,34.5785087,ozzie,3
ely_can9_t1_ch3,1.059449657,34.51526786,ozzie,3
ely_can9_t1_ch3,1.071300994,34.43951852,ozzie,3
ely_can9_t1_ch3,1.046443784,34.54449643,ozzie,3
ely_can9_t1_ch3,1.077499497,34.68154815,ozzie,3
ely_can9_t1_ch3,1.07803523,34.80395714,ozzie,3
ely_can9_t1_ch3,1.09773747,34.9275037,ozzie,3
ely_can9_t1_ch3,1.123135873,35.02218929,ozzie,3
ely_can9_t1_ch3,1.116465282,35.11439259,ozzie,3
pas_smi10_t1_ch3,0.654660138,27.53017273,gibson,3
pas_smi10_t1_ch3,0.679558208,27.38532222,gibson,3
pas_smi10_t1_ch3,0.647041616,27.23179,gibson,3
pas_smi10_t1_ch3,0.61941898,27.16745556,gibson,3
pas_smi10_t1_ch3,0.676108734,27.92129,gibson,3
pas_smi10_t1_ch3,0.768195831,27.78255556,gibson,3
pas_smi10_t1_ch3,0.597273544,27.66358,gibson,3
pas_smi10_t1_ch3,0.646748121,27.52782222,gibson,3
pas_smi10_t1_ch3,0.769834839,27.39768,gibson,3
pas_smi10_t1_ch3,0.440495473,27.25316667,gibson,3
pas_smi10_t1_ch3,0.460579989,27.22718,gibson,3
pas_smi10_t1_ch3,0.541188855,27.30645556,gibson,3
pas_smi10_t1_ch3,0.37796522,34.92896364,gibson,3
pas_smi10_t1_ch3,0.468705431,34.94455556,gibson,3
pas_smi10_t1_ch3,0.479971658,34.94752,gibson,3
pas_smi10_t1_ch3,0.438256599,34.96578889,gibson,3
pas_smi10_t1_ch3,0.556677741,34.97678,gibson,3
pas_smi10_t1_ch3,0.54624759,34.99825556,gibson,3
pas_smi10_t1_ch3,0.60974162,35.00616,gibson,3
pas_smi10_t1_ch3,0.665791186,35.01301111,gibson,3
pas_smi10_t1_ch3,0.5942002,35.01486,gibson,3
pas_smi10_t1_ch3,0.653736126,35.00067778,gibson,3
pas_smi10_t1_ch3,0.694472798,34.9988,gibson,3
pas_smi10_t1_ch3,0.700279016,35.00481111,gibson,3
pas_smi11_t2_ch3,2.158565514,27.38697273,gibson,3
pas_smi11_t2_ch3,2.147610726,27.36898889,gibson,3
pas_smi11_t2_ch3,2.116040328,27.36788,gibson,3
pas_smi11_t2_ch3,2.187327456,27.35763333,gibson,3
pas_smi11_t2_ch3,2.053091886,27.35624,gibson,3
pas_smi11_t2_ch3,2.138305665,27.36835556,gibson,3
pas_smi11_t2_ch3,2.096725518,27.37633,gibson,3
pas_smi11_t2_ch3,2.150270972,27.38877778,gibson,3
pas_smi11_t2_ch3,2.045416544,27.39756,gibson,3
pas_smi11_t2_ch3,2.195831305,27.40984444,gibson,3
pas_smi11_t2_ch3,1.975808181,27.41702,gibson,3
pas_smi11_t2_ch3,2.241377714,27.42945556,gibson,3
pas_smi11_t2_ch3,2.058093195,34.98351818,gibson,3
pas_smi11_t2_ch3,1.966125649,34.98404444,gibson,3
pas_smi11_t2_ch3,1.988623212,34.97921,gibson,3
pas_smi11_t2_ch3,2.015439129,34.97044444,gibson,3
pas_smi11_t2_ch3,2.135581873,34.97479,gibson,3
pas_smi11_t2_ch3,1.974947127,34.98773333,gibson,3
pas_smi11_t2_ch3,1.939372355,34.98398,gibson,3
pas_smi11_t2_ch3,2.087582085,34.9908,gibson,3
pas_smi11_t2_ch3,2.095373408,34.99896,gibson,3
pas_smi11_t2_ch3,2.138561324,35.0046,gibson,3
pas_smi11_t2_ch3,2.022992094,34.99728,gibson,3
pas_smi11_t2_ch3,2.058133649,34.99573333,gibson,3
pas_smi12_t2_ch3,0.29934827,27.48049,gibson,3
pas_smi12_t2_ch3,0.276100897,27.49295556,gibson,3
pas_smi12_t2_ch3,0.284698544,27.49815,gibson,3
pas_smi12_t2_ch3,0.279376406,27.49825556,gibson,3
pas_smi12_t2_ch3,0.384760648,27.49957,gibson,3
pas_smi12_t2_ch3,0.381355712,27.49644444,gibson,3
pas_smi12_t2_ch3,0.302325911,27.50383,gibson,3
pas_smi12_t2_ch3,0.359588503,27.50637778,gibson,3
pas_smi12_t2_ch3,0.325695898,27.49111,gibson,3
pas_smi12_t2_ch3,0.261741343,27.48537778,gibson,3
pas_smi12_t2_ch3,0.178773734,27.47986,gibson,3
pas_smi12_t2_ch3,0.151655445,27.4669,gibson,3
pas_smi12_t2_ch3,0.730392453,32.49628,gibson,3
pas_smi12_t2_ch3,0.778698903,32.65995556,gibson,3
pas_smi12_t2_ch3,0.717170873,32.80785,gibson,3
pas_smi12_t2_ch3,0.774715132,32.96073333,gibson,3
pas_smi12_t2_ch3,0.804795171,33.10298,gibson,3
pas_smi12_t2_ch3,0.774955297,33.2601,gibson,3
pas_smi12_t2_ch3,0.771101495,33.39907,gibson,3
pas_smi12_t2_ch3,0.768814195,33.56934444,gibson,3
pas_smi12_t2_ch3,0.758458834,33.70291,gibson,3
pas_smi12_t2_ch3,0.757593592,33.86001111,gibson,3
pas_smi12_t2_ch3,0.814975575,33.99468,gibson,3
pas_smi12_t2_ch3,0.728964778,34.13417778,gibson,3
pas_smi13_t3_ch3,0.119129408,27.10307,gibson,3
pas_smi13_t3_ch3,0.616950721,27.11333333,gibson,3
pas_smi13_t3_ch3,0.666979591,27.09682,gibson,3
pas_smi13_t3_ch3,0.876129271,27.0804,gibson,3
pas_smi13_t3_ch3,0.817390354,27.04533,gibson,3
pas_smi13_t3_ch3,1.033134443,27.99303333,gibson,3
pas_smi13_t3_ch3,1.327940154,27.93397,gibson,3
pas_smi13_t3_ch3,1.352330423,27.86583333,gibson,3
pas_smi13_t3_ch3,1.391886905,27.7813,gibson,3
pas_smi13_t3_ch3,1.350682167,27.70547778,gibson,3
pas_smi13_t3_ch3,1.435575716,27.61708,gibson,3
pas_smi13_t3_ch3,1.378666341,27.51391,gibson,3
pas_smi13_t3_ch3,1.126826743,27.4895,gibson,3
pas_smi13_t3_ch3,1.043603302,27.4882,gibson,3
pas_smi13_t3_ch3,1.252867168,35.05118889,gibson,3
pas_smi13_t3_ch3,1.359466234,35.04960714,gibson,3
pas_smi13_t3_ch3,1.270581065,35.04867037,gibson,3
pas_smi13_t3_ch3,1.643015709,35.04975,gibson,3
